step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1860.0,13,479.0,11.13953488372093,2.4646480755691105,13,5629.0,0.04885253885374821,13,5629.0
1890.0,31,925.0,21.511627906976745,1.09874010734945,31,6230.0,0.08030886760613996,31,6230.0
1920.0,47,2161.0,45.97872340425532,0.0014900417306923214,47,7466.0,0.00010956471310067519,47,7466.0
1950.0,50,3609.0,68.09433962264151,0.6912752318647262,50,8914.0,0.05331293108706994,50,8914.0
1980.0,24,2314.0,43.660377358490564,2.1035309368409303,24,7330.0,0.04399850659500965,24,7330.0
2010.0,41,3059.0,56.648148148148145,0.7925627824249346,41,8239.0,0.061877954265697664,41,8239.0
2040.0,57,4613.0,79.53448275862068,0.007868265755003415,57,9794.0,0.0005664698167749038,57,9794.0
2070.0,31,1884.0,30.885245901639344,2.202589493650401,31,8688.0,0.08858613678787408,31,8688.0
2100.0,56,3197.0,57.089285714285715,0.0017424149303648035,56,10004.0,0.00013840920924632183,56,10004.0
2130.0,36,3843.0,65.13559322033899,2.144579210139706,35,9806.0,0.08044584539277812,35,9806.0
2160.0,54,5173.0,95.79629629629629,0.0018322839171514519,54,11143.0,0.00013191388892379064,54,11143.0
2190.0,37,5980.0,104.91228070175438,2.215900058346399,37,11479.0,0.07575330734565927,37,11479.0
2220.0,51,7315.0,140.67307692307693,0.032009964002299024,51,12814.0,0.0023046292462122315,51,12814.0
2250.0,18,1288.0,22.596491228070175,2.935074290148344,18,9693.0,0.12247942126491829,18,9693.0
2280.0,44,1511.0,27.472727272727273,0.18027121271587027,44,10599.0,0.013918993795326249,44,10599.0
2310.0,59,3140.0,50.645161290322584,0.49113312049883234,59,12236.0,0.03991562265870886,59,12236.0
2340.0,41,2606.0,42.03225806451613,1.3260607464983303,41,12491.0,0.025668140511927534,41,12491.0
2370.0,58,4115.0,67.45901639344262,0.5825402367727252,58,14002.0,0.04545297677499312,58,14002.0
2400.0,63,5948.0,92.9375,0.004485481446262224,63,15835.0,0.00033508837652419636,63,15835.0
2430.0,67,7917.0,113.1,0.3024927041849675,67,17804.0,0.022036723345074838,67,17804.0
2460.0,73,10027.0,137.35616438356163,7.33679711415716e-06,73,19914.0,5.282071356484637e-07,73,19914.0
2490.0,35,3511.0,46.19736842105263,1.9132204980586438,35,16334.0,0.07767938345623508,35,16334.0
2520.0,34,4054.0,55.534246575342465,1.8510804257531903,34,13278.0,0.059333634691667476,34,13278.0
2550.0,66,5548.0,73.97333333333333,0.4221059163920045,66,14775.0,0.030568440970903468,66,14775.0
2580.0,78,7779.0,99.73076923076923,2.6063059511322596e-06,78,17006.0,1.8763901736013386e-07,78,17006.0
2610.0,81,10178.0,122.62650602409639,0.26199833003669304,81,19405.0,0.02148240227333901,81,19405.0
2640.0,46,8847.0,107.89024390243902,1.3417535787687807,46,16873.0,0.04628376270234054,46,16873.0
2670.0,72,10429.0,125.65060240963855,0.2949936539628967,72,18620.0,0.021770295074522182,72,18620.0
2700.0,51,11405.0,137.40963855421685,1.1383693912114092,51,17781.0,0.029008364178597333,51,17781.0
2730.0,48,12753.0,159.4125,1.6489169369805246,48,16862.0,0.04304841053106949,48,16862.0
2760.0,64,14377.0,189.17105263157896,0.14669189953302122,64,18494.0,0.01145177123299622,64,18494.0
2790.0,31,1337.0,17.141025641025642,1.7201213502851607,31,15108.0,0.0684289067188529,31,15108.0
2820.0,32,1804.0,24.71232876712329,1.869886098404484,31,12318.0,0.07390144221213946,31,12318.0
2850.0,61,3160.0,43.28767123287671,0.3666922885169714,61,13685.0,0.028641514050590535,61,13685.0
2880.0,46,1898.0,26.0,1.514843575039573,46,13013.0,0.03476367629445019,46,13013.0
2910.0,43,2861.0,40.871428571428574,2.3526088751098153,43,11952.0,0.08697039903695039,43,11952.0
2940.0,24,438.0,6.3478260869565215,2.1627413242853066,23,8550.0,0.08585805219100678,23,8550.0
2970.0,30,430.0,6.417910447761194,2.146406424329735,30,8408.0,0.07826272134860696,30,8408.0
3000.0,42,1538.0,24.41269841269841,3.291900565242908,42,8447.0,0.13064690492446535,42,8447.0
3030.0,43,2785.0,44.91935483870968,3.4023834785033986,43,9561.0,0.12210799801375322,43,9561.0
3060.0,44,4081.0,80.01960784313725,1.6120353464336101,44,10857.0,0.02027526458488223,44,10857.0
3090.0,46,5421.0,108.42,1.0264175650456715,46,12197.0,0.03840723381759814,46,12197.0
3120.0,49,6847.0,134.2549019607843,0.06311921618912313,49,13623.0,0.004544220028014624,49,13623.0
3150.0,55,8417.0,147.66666666666666,0.4622317761720476,55,15193.0,0.033600582774004406,55,15193.0
3180.0,10,589.0,10.333333333333334,2.469361709022822,10,11194.0,0.09453726889884453,10,11194.0
3210.0,37,499.0,8.910714285714286,1.724832649227326,37,11311.0,0.053410409309613154,37,11311.0
3240.0,46,1825.0,36.5,0.8445075917618163,46,12628.0,0.0,46,12628.0
3270.0,5,73.0,1.489795918367347,3.2516330869759384,4,8684.0,0.14527883144245768,4,8684.0
3300.0,37,567.0,11.8125,0.20981773172508944,37,9238.0,0.01628736463899208,37,9238.0
3330.0,51,1974.0,36.55555555555556,0.5277715311606269,51,10647.0,0.037996554860235045,51,10647.0
3360.0,46,2993.0,54.41818181818182,1.724081566660949,45,11667.0,0.020315188097536345,45,11667.0
3390.0,5,145.0,2.843137254901961,3.1135586644123703,5,7677.0,0.13260915968216536,5,7677.0
3420.0,38,687.0,13.74,0.2142966442047512,38,8299.0,0.015922973555897016,38,8299.0
3450.0,13,526.0,9.924528301886792,2.772974919296785,13,5926.0,0.14012316789957904,13,5926.0
3480.0,14,835.0,16.372549019607842,2.205542080338473,13,3563.0,0.07092130537771857,13,3563.0
3510.0,42,1654.0,31.20754716981132,0.8406811875613955,42,4384.0,0.06646959083933072,42,4384.0
3540.0,21,1828.0,33.851851851851855,2.150639631752277,21,3433.0,0.05799316443375697,21,3433.0
3570.0,46,2810.0,50.17857142857143,0.7542384758742658,46,4435.0,0.0564506190583068,46,4435.0
3600.0,59,4441.0,75.27118644067797,0.0004102330153834191,59,6067.0,2.953441435445782e-05,59,6067.0
3630.0,59,6211.0,105.27118644067797,0.0,59,7837.0,0.0,59,7837.0
3660.0,59,7981.0,135.27118644067798,0.0,59,9607.0,0.0,59,9607.0
3690.0,59,9751.0,165.27118644067798,0.0,59,11377.0,0.0,59,11377.0
3720.0,29,6703.0,119.69642857142857,1.6068887207300981,29,10319.0,0.03177262661677773,29,10319.0
3750.0,43,7285.0,142.84313725490196,0.139584456198182,43,11330.0,0.010694099366496946,43,11330.0
3780.0,28,957.0,19.53061224489796,1.9448171552373015,28,8584.0,0.03416040328556902,28,8584.0
3810.0,41,2038.0,49.707317073170735,0.0,41,9671.0,0.0,41,9671.0
3840.0,26,2514.0,64.46153846153847,2.3153204243667065,26,8019.0,0.023009480310798632,26,8019.0
3870.0,32,3434.0,107.3125,0.0,32,8939.0,0.0,32,8939.0
3900.0,26,4074.0,145.5,0.8515031577006028,26,8117.0,0.0,26,8117.0
3930.0,26,4854.0,186.69230769230768,0.0,26,8897.0,0.0,26,8897.0
3960.0,26,5634.0,216.69230769230768,0.0,26,9677.0,0.0,26,9677.0
3990.0,0,0.0,0.0,7.916355219050818,0,3971.0,0.44028412064176914,0,3971.0
4020.0,16,219.0,10.95,0.06336645384143803,16,4542.0,0.00466322948850155,16,4542.0
4050.0,20,812.0,40.6,0.0,20,5135.0,0.0,20,5135.0
4080.0,20,1412.0,70.6,0.0,20,5735.0,0.0,20,5735.0
4110.0,20,2012.0,100.6,0.0,20,6335.0,0.0,20,6335.0
4140.0,0,0.0,0.0,10.982794436367325,0,783.0,0.779387887667602,0,783.0
4170.0,6,125.0,20.833333333333332,0.0,6,796.0,0.0,6,796.0
4200.0,0,0.0,0.0,11.44173225256151,0,0.0,1.0,0,0.0
4230.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4260.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4290.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4320.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4350.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4380.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4410.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4440.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4470.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4500.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4530.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4560.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4590.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4620.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4650.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4680.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4710.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4740.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4770.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4800.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4830.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4860.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4890.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4920.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4950.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4980.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5010.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5040.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5070.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5100.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5130.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5160.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5190.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5220.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5250.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5280.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5310.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5340.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5370.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5400.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5430.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5460.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5490.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5520.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5550.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5580.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5610.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5640.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5670.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5700.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5730.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5760.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5790.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5820.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5850.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5880.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5910.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5940.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5970.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6000.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6030.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6060.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6090.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6120.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6150.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6180.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6210.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6240.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6270.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6300.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6330.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6360.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6390.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6420.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6450.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6480.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6510.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6540.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6570.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6600.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6630.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6660.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6690.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6720.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6750.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6780.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6810.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6840.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6870.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6900.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6930.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6960.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
6990.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7020.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7050.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7080.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7110.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7140.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7170.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7230.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7260.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7290.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7320.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7350.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7380.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7410.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7440.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7470.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7500.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7530.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7560.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7590.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7620.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7650.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7680.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7710.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7740.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7770.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7800.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7830.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7860.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7890.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7920.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7950.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7980.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8010.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8040.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8070.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8100.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8130.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8160.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8190.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8220.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8250.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8280.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8310.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8340.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8370.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8400.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8430.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8460.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8490.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8520.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8550.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8580.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8610.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8640.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8670.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8700.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8730.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8760.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8790.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8820.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8850.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8880.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8910.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8940.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
8970.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9000.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9030.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9060.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9090.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9120.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9150.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9180.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9210.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9240.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9270.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9300.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9330.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9360.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9390.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9420.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9450.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9480.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9510.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9540.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9570.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9600.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9630.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9660.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9690.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9720.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9750.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9780.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9810.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9840.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9870.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9900.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9930.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9960.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
