step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
3330.0,94,6734.0,70.88421052631578,0.06723784978070962,94,21814.0,0.005498954354438887,94,21814.0
3360.0,48,3247.0,33.822916666666664,1.5597694561449036,48,18816.0,0.0653141659310165,48,18816.0
3390.0,45,4255.0,44.322916666666664,1.1902496715663915,45,17930.0,0.04503475474171208,45,17930.0
3420.0,37,743.0,7.904255319148936,1.4877719447524393,36,14320.0,0.05678018110350645,36,14320.0
3450.0,85,2248.0,23.914893617021278,0.14937296494082594,85,16163.0,0.010970846343900859,85,16163.0
3480.0,96,5037.0,52.46875,1.0493767067939492e-06,96,18954.0,7.730387697006786e-08,96,18954.0
3510.0,50,3367.0,35.072916666666664,1.327624103095294,50,18342.0,0.04434454905704617,50,18342.0
3540.0,81,4796.0,49.44329896907217,0.15676570754840918,81,20168.0,0.01172491945132258,81,20168.0
3570.0,101,7654.0,75.78217821782178,3.395977892149837e-05,101,23029.0,3.1714988839910606e-06,101,23029.0
3600.0,54,7472.0,74.72,1.3919511621909493,54,22608.0,0.04784086925040221,54,22608.0
3630.0,51,8783.0,89.62244897959184,1.6805002085371434,50,21578.0,0.06961152500255066,50,21578.0
3660.0,82,10722.0,115.29032258064517,0.08731297484657487,82,23526.0,0.006579126839904888,82,23526.0
3690.0,94,13466.0,143.25531914893617,1.1315618018572267e-06,94,26272.0,8.14659324591236e-08,94,26272.0
3720.0,94,16286.0,173.25531914893617,0.0,94,29092.0,0.0,94,29092.0
3750.0,94,19106.0,203.25531914893617,0.0,94,31908.0,0.0,94,31908.0
3780.0,47,6601.0,72.53846153846153,1.2918087802072367,47,27055.0,0.04718311026105663,47,27055.0
3810.0,45,6965.0,80.98837209302326,1.590934174498532,44,22552.0,0.059652348639967524,44,22552.0
3840.0,30,767.0,9.5875,1.625838893993168,30,20109.0,0.06020386555196701,30,20109.0
3870.0,35,559.0,7.453333333333333,1.4587814910960344,35,15681.0,0.04460060897211704,35,15681.0
3900.0,22,335.0,5.0,1.9354385828109928,22,13049.0,0.0638124920363105,22,13049.0
3930.0,52,1446.0,22.952380952380953,0.14219268018552536,52,14202.0,0.01058433575868497,52,14202.0
3960.0,36,2180.0,35.73770491803279,1.4392182573325398,36,12753.0,0.03211657480726012,36,12753.0
3990.0,51,3350.0,57.758620689655174,0.0999490869339533,51,13996.0,0.007268534719613811,51,13996.0
4020.0,33,4037.0,72.08928571428571,3.5444335894272405,33,11994.0,0.1501718430709351,33,11994.0
4050.0,32,4997.0,104.10416666666667,3.534669538290951,32,12427.0,0.14058665394634284,32,12427.0
4080.0,15,512.0,10.893617021276595,2.663047108778274,15,7599.0,0.09931404507340463,15,7599.0
4110.0,35,908.0,21.61904761904762,0.15233383474841214,35,8335.0,0.011346585570123816,35,8335.0
4140.0,26,984.0,25.23076923076923,3.9875327756823413,26,8580.0,0.11369174918360941,26,8580.0
4170.0,29,1832.0,63.172413793103445,0.0,29,9385.0,0.0,29,9385.0
4200.0,26,2544.0,97.84615384615384,0.0,26,9972.0,0.0,26,9972.0
4230.0,26,3324.0,127.84615384615384,0.0,26,10752.0,0.0,26,10752.0
4260.0,0,0.0,0.0,8.465204032956452,0,3237.0,0.473194207059362,0,3237.0
